XLA,S,RHO,SDA,SDS,P(DOWN),P(IDLE),P(LOSS),MEAN_NS,MEANWTS,MEAN_NQ,MEANWTQ,MEAN_CL,RLWSR,RDLOS,RCLOS,P(CS_SH),P(DN_SK)
0.1,72,-0.48891,14.0952,0.70711,0.05026,0.86679,0.04865,0.126882,1.3337,0.043931,0.461769,37.430438,0.080928,0.004865,0.014207,0.00277,0.04749
0.1,76,-0.48891,14.0952,0.70711,0.05012,0.86685,0.0486,0.126965,1.3345,0.043937,0.461814,39.431524,0.081003,0.00486,0.014138,0.00263,0.04749
0.1,80,-0.48891,14.0952,0.70711,0.05,0.8669,0.04855,0.12704,1.335221,0.043943,0.461855,41.432519,0.08107,0.004855,0.014075,0.0025,0.0475
0.1,84,-0.48891,14.0952,0.70711,0.04989,0.86695,0.04851,0.127108,1.335877,0.043949,0.461892,43.43345,0.081131,0.004851,0.014018,0.00239,0.04751
0.1,88,-0.48891,14.0952,0.70711,0.04979,0.86699,0.04847,0.12717,1.336473,0.043954,0.461925,45.434247,0.081187,0.004847,0.013967,0.00228,0.04751
0.1,92,-0.48891,14.0952,0.70711,0.0497,0.86703,0.04843,0.127227,1.33702,0.043959,0.461956,47.435041,0.081238,0.004843,0.013919,0.00218,0.04752
0.1,96,-0.48891,14.0952,0.70711,0.04961,0.86707,0.0484,0.127279,1.337522,0.043963,0.461985,49.435743,0.081284,0.00484,0.013876,0.00209,0.04752
0.1,100,-0.48891,14.0952,0.70711,0.04954,0.8671,0.04837,0.127327,1.337984,0.043967,0.462011,51.436305,0.081327,0.004837,0.013836,0.00201,0.04752
0.1,104,-0.48891,14.0952,0.70711,0.04946,0.86713,0.04834,0.127372,1.338412,0.04397,0.462035,53.436989,0.081367,0.004834,0.013799,0.00194,0.04753
0.1,108,-0.48891,14.0952,0.70711,0.0494,0.86716,0.04831,0.127413,1.338809,0.043974,0.462057,55.437411,0.081404,0.004831,0.013764,0.00187,0.04753
0.1,112,-0.48891,14.0952,0.70711,0.04934,0.86719,0.04829,0.127451,1.339178,0.043977,0.462078,57.437963,0.081439,0.004829,0.013733,0.0018,0.04753
0.1,116,-0.48891,14.0952,0.70711,0.04928,0.86722,0.04827,0.127487,1.339522,0.04398,0.462098,59.43854,0.081471,0.004827,0.013703,0.00174,0.04754
0.1,120,-0.48891,14.0952,0.70711,0.04922,0.86724,0.04824,0.127521,1.339844,0.043982,0.462116,61.438759,0.081501,0.004824,0.013675,0.00168,0.04754
0.1,124,-0.48891,14.0952,0.70711,0.04917,0.86726,0.04822,0.127552,1.340144,0.043985,0.462133,63.439281,0.081529,0.004822,0.013649,0.00163,0.04754
0.1,128,-0.48891,14.0952,0.70711,0.04912,0.86728,0.04821,0.127581,1.340427,0.043987,0.462149,65.439842,0.081555,0.004821,0.013624,0.00158,0.04754
0.1,132,-0.48891,14.0952,0.70711,0.04908,0.8673,0.04819,0.127609,1.340693,0.043989,0.462164,67.440103,0.08158,0.004819,0.013601,0.00153,0.04755
0.1,136,-0.48891,14.0952,0.70711,0.04904,0.86732,0.04817,0.127635,1.340943,0.043991,0.462178,69.440324,0.081603,0.004817,0.01358,0.00149,0.04755
0.1,140,-0.48891,14.0952,0.70711,0.049,0.86734,0.04816,0.127659,1.34118,0.043993,0.462191,71.440925,0.081625,0.004816,0.013559,0.00145,0.04755
0.1,144,-0.48891,14.0952,0.70711,0.04896,0.86735,0.04814,0.127683,1.341403,0.043995,0.462204,73.441227,0.081646,0.004814,0.01354,0.00141,0.04755
0.1,148,-0.48891,14.0952,0.70711,0.04892,0.86737,0.04813,0.127705,1.341614,0.043997,0.462216,75.441201,0.081666,0.004813,0.013521,0.00137,0.04755
0.1,152,-0.48891,14.0952,0.70711,0.04889,0.86738,0.04811,0.127725,1.341814,0.043999,0.462227,77.441627,0.081685,0.004811,0.013504,0.00133,0.04756
0.1,156,-0.48891,14.0952,0.70711,0.04886,0.8674,0.0481,0.127745,1.342005,0.044,0.462238,79.442128,0.081702,0.00481,0.013487,0.0013,0.04756
0.1,160,-0.48891,14.0952,0.70711,0.04883,0.86741,0.04809,0.127764,1.342186,0.044002,0.462248,81.441961,0.081719,0.004809,0.013472,0.00127,0.04756
0.1,164,-0.48891,14.0952,0.70711,0.0488,0.86742,0.04808,0.127782,1.342358,0.044003,0.462258,83.44222,0.081735,0.004808,0.013457,0.00124,0.04756
0.1,168,-0.48891,14.0952,0.70711,0.04877,0.86743,0.04807,0.127799,1.342523,0.044005,0.462267,85.442889,0.081751,0.004807,0.013443,0.00121,0.04756
0.1,172,-0.48891,14.0952,0.70711,0.04874,0.86745,0.04806,0.127815,1.342679,0.044006,0.462276,87.443116,0.081765,0.004806,0.013429,0.00118,0.04756
0.1,176,-0.48891,14.0952,0.70711,0.04872,0.86746,0.04805,0.127831,1.342828,0.044007,0.462285,89.442817,0.081779,0.004805,0.013416,0.00116,0.04756
0.1,180,-0.48891,14.0952,0.70711,0.0487,0.86747,0.04804,0.127846,1.342971,0.044009,0.462293,91.44298,0.081792,0.004804,0.013404,0.00113,0.04757
0.1,184,-0.48891,14.0952,0.70711,0.04867,0.86748,0.04803,0.12786,1.343109,0.04401,0.4623,93.443784,0.081805,0.004803,0.013392,0.00111,0.04757
0.1,188,-0.48891,14.0952,0.70711,0.04865,0.86749,0.04802,0.127874,1.34324,0.044011,0.462308,95.443929,0.081817,0.004802,0.01338,0.00108,0.04757
0.1,192,-0.48891,14.0952,0.70711,0.04863,0.8675,0.04801,0.127887,1.343365,0.044012,0.462315,97.443435,0.081829,0.004801,0.01337,0.00106,0.04757
0.1,196,-0.48891,14.0952,0.70711,0.04861,0.86751,0.048,0.127899,1.343486,0.044013,0.462322,99.443606,0.08184,0.0048,0.013359,0.00104,0.04757
0.1,200,-0.48891,14.0952,0.70711,0.04859,0.86751,0.048,0.127911,1.343602,0.044014,0.462328,101.444542,0.081851,0.0048,0.013349,0.00102,0.04757
0.1,4,0.48891,14.0952,0.70711,0.06917,0.88551,0.18039,0.085632,1.044767,0.04032,0.491924,2.878443,0.044206,0.018039,0.037755,0.02263,0.04654
0.1,8,0.48891,14.0952,0.70711,0.0595,0.8945,0.13169,0.114197,1.336868,0.068201,0.807154,4.885902,0.044874,0.013169,0.041957,0.01248,0.04702
0.1,12,0.48891,14.0952,0.70711,0.05591,0.89767,0.10927,0.139674,1.605632,0.09326,1.084572,6.917165,0.045283,0.010927,0.04379,0.00871,0.0472
0.1,16,0.48891,14.0952,0.70711,0.054,0.89926,0.09617,0.162652,1.846888,0.115918,1.32988,8.949245,0.045594,0.009617,0.044789,0.0067,0.0473
0.1,20,0.48891,14.0952,0.70711,0.05282,0.90018,0.08757,0.183433,2.063549,0.136435,1.54856,10.981286,0.045852,0.008757,0.045392,0.00546,0.04736
0.1,24,0.48891,14.0952,0.70711,0.05201,0.90077,0.08149,0.202265,2.258654,0.155041,1.744646,13.013746,0.046072,0.008149,0.045779,0.00461,0.0474
0.1,28,0.48891,14.0952,0.70711,0.05142,0.90116,0.07699,0.21936,2.43478,0.171939,1.921177,15.046579,0.046264,0.007699,0.046037,0.00399,0.04743
0.1,32,0.48891,14.0952,0.70711,0.05097,0.90143,0.07351,0.234901,2.594109,0.187306,2.080573,17.079507,0.046435,0.007351,0.046214,0.00352,0.04745
0.1,36,0.48891,14.0952,0.70711,0.05062,0.90163,0.07076,0.249051,2.738513,0.2013,2.224843,19.112236,0.046587,0.007076,0.046337,0.00315,0.04747
0.1,40,0.48891,14.0952,0.70711,0.05033,0.90178,0.06852,0.261951,2.869593,0.214059,2.355671,21.144403,0.046724,0.006852,0.046424,0.00285,0.04748
0.1,44,0.48891,14.0952,0.70711,0.0501,0.90188,0.06668,0.273726,2.9888,0.225707,2.474554,23.175853,0.046847,0.006668,0.046485,0.0026,0.0475
0.1,48,0.48891,14.0952,0.70711,0.0499,0.90197,0.06513,0.284486,3.097355,0.236354,2.582748,25.206263,0.046959,0.006513,0.046528,0.0024,0.0475
0.1,52,0.48891,14.0952,0.70711,0.04973,0.90203,0.06381,0.294333,3.196385,0.246096,2.681399,27.23561,0.04706,0.006381,0.046559,0.00222,0.04751
0.1,56,0.48891,14.0952,0.70711,0.04959,0.90208,0.06268,0.303354,3.286876,0.255023,2.771508,29.263828,0.047153,0.006268,0.04658,0.00207,0.04752
0.1,60,0.48891,14.0952,0.70711,0.04946,0.90212,0.06169,0.31163,3.36968,0.263212,2.853935,31.29072,0.047237,0.006169,0.046594,0.00194,0.04753
0.1,64,0.48891,14.0952,0.70711,0.04935,0.90215,0.06083,0.319233,3.445586,0.270736,2.929474,33.31633,0.047314,0.006083,0.046603,0.00182,0.04753
0.1,68,0.48891,14.0952,0.70711,0.04925,0.90218,0.06007,0.326226,3.515288,0.277656,2.998823,35.340499,0.047385,0.006007,0.046608,0.00172,0.04754
0.1,72,0.48891,14.0952,0.70711,0.04917,0.9022,0.05939,0.332669,3.57939,0.284033,3.062588,37.363489,0.04745,0.005939,0.046611,0.00163,0.04754
0.1,76,0.48891,14.0952,0.70711,0.04909,0.90221,0.05878,0.338614,3.638465,0.289917,3.121342,39.385235,0.04751,0.005878,0.046612,0.00154,0.04755
0.1,80,0.48891,14.0952,0.70711,0.04902,0.90223,0.05824,0.344108,3.692994,0.295354,3.175567,41.405794,0.047565,0.005824,0.046611,0.00147,0.04755
0.1,84,0.48891,14.0952,0.70711,0.04895,0.90224,0.05774,0.349193,3.74341,0.300387,3.225697,43.425186,0.047616,0.005774,0.04661,0.0014,0.04755
0.1,88,0.48891,14.0952,0.70711,0.04889,0.90225,0.05729,0.353908,3.790118,0.305053,3.272134,45.443482,0.047663,0.005729,0.046608,0.00134,0.04756
0.1,92,0.48891,14.0952,0.70711,0.04884,0.90226,0.05688,0.358286,3.833461,0.309386,3.315223,47.460716,0.047707,0.005688,0.046605,0.00128,0.04756
0.1,96,0.48891,14.0952,0.70711,0.04879,0.90227,0.0565,0.362359,3.873745,0.313417,3.355267,49.476991,0.047748,0.00565,0.046602,0.00123,0.04756
0.1,100,0.48891,14.0952,0.70711,0.04875,0.90227,0.05616,0.366153,3.911264,0.317173,3.39256,51.492317,0.047786,0.005616,0.046599,0.00118,0.04756
0.1,104,0.48891,14.0952,0.70711,0.0487,0.90228,0.05583,0.369694,3.946261,0.320677,3.427345,53.506776,0.047821,0.005583,0.046596,0.00114,0.04756
0.1,108,0.48891,14.0952,0.70711,0.04866,0.90229,0.05554,0.373004,3.978953,0.323953,3.459838,55.520422,0.047854,0.005554,0.046592,0.0011,0.04757
0.1,112,0.48891,14.0952,0.70711,0.04863,0.90229,0.05526,0.376103,4.009556,0.327021,3.490252,57.533274,0.047885,0.005526,0.046589,0.00106,0.04757
0.1,116,0.48891,14.0952,0.70711,0.04859,0.90229,0.055,0.379008,4.038237,0.329897,3.518755,59.545413,0.047914,0.0055,0.046586,0.00102,0.04757
0.1,120,0.48891,14.0952,0.70711,0.04856,0.9023,0.05476,0.381738,4.065164,0.332598,3.545515,61.556924,0.047941,0.005476,0.046583,0.00099,0.04757
0.1,124,0.48891,14.0952,0.70711,0.04853,0.9023,0.05454,0.384305,4.090491,0.335139,3.570684,63.567779,0.047966,0.005454,0.04658,0.00096,0.04757
0.1,128,0.48891,14.0952,0.70711,0.0485,0.9023,0.05432,0.386723,4.114335,0.337532,3.594378,65.578054,0.04799,0.005432,0.046577,0.00093,0.04757
0.1,132,0.48891,14.0952,0.70711,0.04848,0.90231,0.05412,0.389003,4.136821,0.33979,3.616723,67.587745,0.048013,0.005412,0.046574,0.0009,0.04758
0.1,136,0.48891,14.0952,0.70711,0.04845,0.90231,0.05394,0.391158,4.158065,0.341923,3.637833,69.596975,0.048035,0.005394,0.046572,0.00088,0.04758
0.1,140,0.48891,14.0952,0.70711,0.04843,0.90231,0.05376,0.393196,4.178148,0.34394,3.657789,71.605736,0.048055,0.005376,0.046569,0.00085,0.04758
0.1,144,0.48891,14.0952,0.70711,0.04841,0.90232,0.05359,0.395127,4.197165,0.345851,3.676686,73.614007,0.048074,0.005359,0.046567,0.00083,0.04758
0.1,148,0.48891,14.0952,0.70711,0.04839,0.90232,0.05343,0.396957,4.215203,0.347663,3.69461,75.621919,0.048092,0.005343,0.046564,0.00081,0.04758
0.1,152,0.48891,14.0952,0.70711,0.04837,0.90232,0.05328,0.398696,4.232321,0.349383,3.711618,77.629394,0.04811,0.005328,0.046562,0.00079,0.04758
0.1,156,0.48891,14.0952,0.70711,0.04835,0.90232,0.05314,0.400348,4.248589,0.351019,3.727784,79.636506,0.048126,0.005314,0.04656,0.00077,0.04758
0.1,160,0.48891,14.0952,0.70711,0.04833,0.90232,0.05301,0.401921,4.26407,0.352576,3.743166,81.643343,0.048142,0.005301,0.046558,0.00075,0.04758
0.1,164,0.48891,14.0952,0.70711,0.04831,0.90233,0.05288,0.403424,4.27888,0.354064,3.757882,83.650156,0.048157,0.005288,0.046556,0.00073,0.04758
0.1,168,0.48891,14.0952,0.70711,0.0483,0.90233,0.05275,0.404854,4.292955,0.355479,3.771867,85.656498,0.048171,0.005275,0.046554,0.00071,0.04759
0.1,172,0.48891,14.0952,0.70711,0.04828,0.90233,0.05264,0.406219,4.306383,0.35683,3.78521,87.662572,0.048184,0.005264,0.046552,0.0007,0.04759
0.1,176,0.48891,14.0952,0.70711,0.04827,0.90233,0.05252,0.407524,4.319215,0.358121,3.79796,89.668393,0.048197,0.005252,0.04655,0.00068,0.04759
0.1,180,0.48891,14.0952,0.70711,0.04825,0.90233,0.05242,0.408772,4.331488,0.359357,3.810154,91.673979,0.04821,0.005242,0.046549,0.00067,0.04759
0.1,184,0.48891,14.0952,0.70711,0.04824,0.90233,0.05231,0.409967,4.343238,0.36054,3.821829,93.679343,0.048221,0.005231,0.046547,0.00065,0.04759
0.1,188,0.48891,14.0952,0.70711,0.04823,0.90233,0.05222,0.411112,4.354504,0.361673,3.833023,95.684499,0.048233,0.005222,0.046546,0.00064,0.04759
0.1,192,0.48891,14.0952,0.70711,0.04821,0.90234,0.05212,0.412211,4.3653,0.362761,3.843751,97.689338,0.048244,0.005212,0.046544,0.00062,0.04759
0.1,196,0.48891,14.0952,0.70711,0.0482,0.90234,0.05203,0.413265,4.375664,0.363805,3.854048,99.69411,0.048254,0.005203,0.046543,0.00061,0.04759
0.1,200,0.48891,14.0952,0.70711,0.04819,0.90234,0.05194,0.414279,4.38562,0.364808,3.86394,101.698711,0.048264,0.005194,0.046541,0.0006,0.04759
0.1,4,0,7.07107,1,0.08841,0.82792,0.06697,0.085728,0.918811,0.002066,0.022139,2.812343,0.083662,0.006697,0.009641,0.04284,0.04558
0.1,8,0,7.07107,1,0.07009,0.84503,0.0583,0.086991,0.923769,0.002115,0.022462,4.810968,0.084876,0.00583,0.009294,0.0236,0.0465
0.1,12,0,7.07107,1,0.06325,0.85142,0.05505,0.087469,0.925644,0.002134,0.022586,6.824419,0.085335,0.005505,0.009161,0.01641,0.04684
0.1,16,0,7.07107,1,0.0596,0.85482,0.05331,0.087723,0.926637,0.002144,0.022652,8.833681,0.085579,0.005331,0.00909,0.01258,0.04702
0.1,20,0,7.07107,1,0.05734,0.85693,0.05224,0.087881,0.927252,0.002151,0.022692,10.839486,0.085731,0.005224,0.009045,0.01021,0.04713
0.1,24,0,7.07107,1,0.05579,0.85837,0.0515,0.087989,0.927671,0.002155,0.02272,12.843387,0.085834,0.00515,0.009015,0.00858,0.04721
0.1,28,0,7.07107,1,0.05467,0.85942,0.05097,0.088068,0.927975,0.002158,0.02274,14.846199,0.085909,0.005097,0.008993,0.00741,0.04727
0.1,32,0,7.07107,1,0.05382,0.86021,0.05057,0.088127,0.928205,0.00216,0.022755,16.848327,0.085966,0.005057,0.008977,0.00651,0.04731
0.1,36,0,7.07107,1,0.05315,0.86083,0.05025,0.088174,0.928386,0.002162,0.022767,18.849988,0.086011,0.005025,0.008964,0.00581,0.04734
0.1,40,0,7.07107,1,0.05262,0.86134,0.04999,0.088211,0.928531,0.002164,0.022777,20.851328,0.086047,0.004999,0.008953,0.00525,0.04737
0.1,44,0,7.07107,1,0.05217,0.86175,0.04978,0.088242,0.928651,0.002165,0.022785,22.85245,0.086077,0.004978,0.008945,0.00478,0.04739
0.1,48,0,7.07107,1,0.0518,0.8621,0.04961,0.088268,0.928751,0.002166,0.022791,24.853363,0.086102,0.004961,0.008938,0.00439,0.04741
0.1,52,0,7.07107,1,0.05149,0.86239,0.04946,0.08829,0.928836,0.002167,0.022797,26.854137,0.086123,0.004946,0.008931,0.00406,0.04743
0.1,56,0,7.07107,1,0.05122,0.86264,0.04933,0.088309,0.928909,0.002168,0.022802,28.854855,0.086141,0.004933,0.008926,0.00378,0.04744
0.1,60,0,7.07107,1,0.05098,0.86286,0.04922,0.088325,0.928972,0.002168,0.022806,30.85539,0.086157,0.004922,0.008922,0.00353,0.04745
0.1,64,0,7.07107,1,0.05078,0.86305,0.04912,0.08834,0.929028,0.002169,0.02281,32.855969,0.086171,0.004912,0.008918,0.00331,0.04746
0.1,68,0,7.07107,1,0.05059,0.86322,0.04903,0.088352,0.929077,0.002169,0.022813,34.856343,0.086183,0.004903,0.008914,0.00312,0.04747
0.1,72,0,7.07107,1,0.05043,0.86338,0.04895,0.088364,0.929121,0.00217,0.022816,36.856847,0.086194,0.004895,0.008911,0.00295,0.04748
0.1,76,0,7.07107,1,0.05028,0.86351,0.04889,0.088374,0.92916,0.00217,0.022818,38.857102,0.086203,0.004889,0.008908,0.0028,0.04749
0.1,80,0,7.07107,1,0.05015,0.86363,0.04882,0.088383,0.929196,0.002171,0.022821,40.857563,0.086212,0.004882,0.008905,0.00266,0.04749
0.1,84,0,7.07107,1,0.05003,0.86375,0.04877,0.088391,0.929228,0.002171,0.022823,42.85771,0.08622,0.004877,0.008903,0.00254,0.0475
0.1,88,0,7.07107,1,0.04993,0.86385,0.04872,0.088399,0.929257,0.002171,0.022825,44.858167,0.086228,0.004872,0.008901,0.00242,0.0475
0.1,92,0,7.07107,1,0.04983,0.86394,0.04867,0.088406,0.929284,0.002172,0.022827,46.858202,0.086234,0.004867,0.008899,0.00232,0.04751
0.1,96,0,7.07107,1,0.04974,0.86402,0.04862,0.088412,0.929308,0.002172,0.022828,48.858663,0.08624,0.004862,0.008897,0.00222,0.04751
0.1,100,0,7.07107,1,0.04965,0.8641,0.04859,0.088418,0.929331,0.002172,0.02283,50.858599,0.086246,0.004859,0.008896,0.00213,0.04752
0.1,104,0,7.07107,1,0.04957,0.86417,0.04855,0.088423,0.929352,0.002172,0.022831,52.85892,0.086251,0.004855,0.008894,0.00205,0.04752
0.1,108,0,7.07107,1,0.0495,0.86424,0.04851,0.088428,0.929371,0.002172,0.022832,54.859287,0.086256,0.004851,0.008893,0.00198,0.04752
0.1,112,0,7.07107,1,0.04944,0.8643,0.04848,0.088433,0.929389,0.002173,0.022833,56.859082,0.08626,0.004848,0.008891,0.00191,0.04753
0.1,116,0,7.07107,1,0.04937,0.86436,0.04845,0.088437,0.929406,0.002173,0.022835,58.859667,0.086264,0.004845,0.00889,0.00184,0.04753
0.1,120,0,7.07107,1,0.04932,0.86442,0.04843,0.088441,0.929421,0.002173,0.022836,60.859842,0.086268,0.004843,0.008889,0.00178,0.04753
0.1,124,0,7.07107,1,0.04926,0.86447,0.0484,0.088445,0.929436,0.002173,0.022837,62.859411,0.086272,0.00484,0.008888,0.00173,0.04754
0.1,128,0,7.07107,1,0.04921,0.86451,0.04838,0.088449,0.92945,0.002173,0.022837,64.8602,0.086275,0.004838,0.008887,0.00167,0.04754
0.1,132,0,7.07107,1,0.04916,0.86456,0.04835,0.088452,0.929462,0.002173,0.022838,66.860325,0.086279,0.004835,0.008886,0.00162,0.04754
0.1,136,0,7.07107,1,0.04912,0.8646,0.04833,0.088455,0.929475,0.002174,0.022839,68.859703,0.086282,0.004833,0.008885,0.00157,0.04754
0.1,140,0,7.07107,1,0.04908,0.86464,0.04831,0.088458,0.929486,0.002174,0.02284,70.859775,0.086284,0.004831,0.008884,0.00153,0.04755
0.1,144,0,7.07107,1,0.04904,0.86468,0.04829,0.088461,0.929497,0.002174,0.022841,72.860755,0.086287,0.004829,0.008884,0.00149,0.04755
0.1,148,0,7.07107,1,0.049,0.86471,0.04827,0.088464,0.929507,0.002174,0.022841,74.860718,0.08629,0.004827,0.008883,0.00145,0.04755
0.1,152,0,7.07107,1,0.04896,0.86475,0.04826,0.088466,0.929517,0.002174,0.022842,76.8599,0.086292,0.004826,0.008882,0.00141,0.04755
0.1,156,0,7.07107,1,0.04893,0.86478,0.04824,0.088468,0.929526,0.002174,0.022843,78.860079,0.086294,0.004824,0.008881,0.00137,0.04755
0.1,160,0,7.07107,1,0.0489,0.86481,0.04823,0.088471,0.929535,0.002174,0.022843,80.861266,0.086297,0.004823,0.008881,0.00134,0.04756
0.1,164,0,7.07107,1,0.04886,0.86484,0.04821,0.088473,0.929543,0.002174,0.022844,82.861385,0.086299,0.004821,0.00888,0.00131,0.04756
0.1,168,0,7.07107,1,0.04883,0.86486,0.0482,0.088475,0.929551,0.002174,0.022844,84.860023,0.086301,0.00482,0.00888,0.00128,0.04756
0.1,172,0,7.07107,1,0.04881,0.86489,0.04818,0.088477,0.929558,0.002174,0.022845,86.860079,0.086303,0.004818,0.008879,0.00125,0.04756
0.1,176,0,7.07107,1,0.04878,0.86492,0.04817,0.088479,0.929566,0.002174,0.022845,88.861421,0.086304,0.004817,0.008879,0.00122,0.04756
0.1,180,0,7.07107,1,0.04875,0.86494,0.04816,0.088481,0.929573,0.002175,0.022846,90.861926,0.086306,0.004816,0.008878,0.00119,0.04756
0.1,184,0,7.07107,1,0.04873,0.86496,0.04815,0.088482,0.929579,0.002175,0.022846,92.862073,0.086308,0.004815,0.008878,0.00117,0.04756
0.1,188,0,7.07107,1,0.04871,0.86498,0.04814,0.088484,0.929586,0.002175,0.022846,94.860019,0.086309,0.004814,0.008877,0.00114,0.04756
0.1,192,0,7.07107,1,0.04868,0.86501,0.04813,0.088485,0.929592,0.002175,0.022847,96.860023,0.086311,0.004813,0.008877,0.00112,0.04757
0.1,196,0,7.07107,1,0.04866,0.86503,0.04811,0.088487,0.929597,0.002175,0.022847,98.860027,0.086312,0.004811,0.008876,0.0011,0.04757
0.1,200,0,7.07107,1,0.04864,0.86504,0.0481,0.088488,0.929603,0.002175,0.022848,100.862625,0.086314,0.00481,0.008876,0.00107,0.04757
0.1,4,0,10,1,0.08608,0.83505,0.08608,0.086317,0.944465,0.007444,0.081448,2.870651,0.078873,0.008608,0.012519,0.04038,0.0457
0.1,8,0,10,1,0.06929,0.84886,0.06929,0.089735,0.964146,0.007887,0.084729,4.901421,0.081848,0.006929,0.011223,0.02276,0.04654
0.1,12,0,10,1,0.06282,0.85415,0.06282,0.091095,0.972007,0.008068,0.086079,6.92894,0.083027,0.006282,0.01069,0.01597,0.04686
0.1,16,0,10,1,0.05934,0.857,0.05934,0.091831,0.976229,0.008166,0.086806,8.946031,0.083665,0.005934,0.010401,0.0123,0.04703
0.1,20,0,10,1,0.05715,0.85879,0.05715,0.092293,0.978861,0.008228,0.08726,10.956802,0.084065,0.005715,0.01022,0.01001,0.04714
0.1,24,0,10,1,0.05565,0.86001,0.05565,0.092609,0.980658,0.00827,0.08757,12.964127,0.084339,0.005565,0.010096,0.00843,0.04722
0.1,28,0,10,1,0.05456,0.8609,0.05456,0.092839,0.981964,0.008301,0.087795,14.969437,0.084538,0.005456,0.010006,0.00729,0.04727
0.1,32,0,10,1,0.05373,0.86158,0.05373,0.093015,0.982955,0.008324,0.087966,16.973473,0.08469,0.005373,0.009937,0.00642,0.04731
0.1,36,0,10,1,0.05308,0.86211,0.05308,0.093152,0.983733,0.008343,0.0881,18.976652,0.08481,0.005308,0.009883,0.00573,0.04735
0.1,40,0,10,1,0.05255,0.86254,0.05255,0.093264,0.98436,0.008358,0.088208,20.979205,0.084906,0.005255,0.009839,0.00518,0.04737
0.1,44,0,10,1,0.05212,0.8629,0.05212,0.093355,0.984876,0.00837,0.088297,22.981326,0.084985,0.005212,0.009803,0.00472,0.04739
0.1,48,0,10,1,0.05175,0.8632,0.05175,0.093432,0.985308,0.00838,0.088372,24.983093,0.085052,0.005175,0.009773,0.00434,0.04741
0.1,52,0,10,1,0.05144,0.86345,0.05144,0.093497,0.985676,0.008389,0.088435,26.984581,0.085109,0.005144,0.009747,0.00401,0.04743
0.1,56,0,10,1,0.05118,0.86367,0.05118,0.093554,0.985992,0.008396,0.08849,28.9859,0.085157,0.005118,0.009725,0.00373,0.04744
0.1,60,0,10,1,0.05094,0.86386,0.05094,0.093602,0.986266,0.008403,0.088537,30.986994,0.0852,0.005094,0.009706,0.00349,0.04745
0.1,64,0,10,1,0.05074,0.86402,0.05074,0.093645,0.986507,0.008409,0.088579,32.988019,0.085237,0.005074,0.009689,0.00328,0.04746
0.1,68,0,10,1,0.05056,0.86417,0.05056,0.093683,0.98672,0.008414,0.088615,34.988854,0.08527,0.005056,0.009674,0.00309,0.04747
0.1,72,0,10,1,0.0504,0.8643,0.0504,0.093717,0.98691,0.008418,0.088648,36.989685,0.085299,0.00504,0.009661,0.00292,0.04748
0.1,76,0,10,1,0.05026,0.86442,0.05026,0.093747,0.98708,0.008422,0.088677,38.990314,0.085325,0.005026,0.009649,0.00277,0.04749
0.1,80,0,10,1,0.05013,0.86452,0.05013,0.093775,0.987234,0.008426,0.088704,40.990994,0.085349,0.005013,0.009638,0.00263,0.04749
0.1,84,0,10,1,0.05001,0.86462,0.05001,0.0938,0.987373,0.008429,0.088728,42.991595,0.08537,0.005001,0.009629,0.00251,0.0475
0.1,88,0,10,1,0.0499,0.86471,0.0499,0.093822,0.987499,0.008432,0.08875,44.992022,0.08539,0.00499,0.00962,0.0024,0.0475
0.1,92,0,10,1,0.04981,0.86479,0.04981,0.093843,0.987615,0.008435,0.08877,46.992611,0.085408,0.004981,0.009612,0.0023,0.04751
0.1,96,0,10,1,0.04972,0.86486,0.04972,0.093862,0.987721,0.008437,0.088788,48.992919,0.085424,0.004972,0.009604,0.0022,0.04751
0.1,100,0,10,1,0.04963,0.86493,0.04963,0.093879,0.987819,0.00844,0.088805,50.993468,0.085439,0.004963,0.009597,0.00211,0.04752
0.1,104,0,10,1,0.04956,0.86499,0.04956,0.093895,0.987909,0.008442,0.08882,52.993842,0.085453,0.004956,0.009591,0.00203,0.04752
0.1,108,0,10,1,0.04949,0.86505,0.04949,0.09391,0.987993,0.008444,0.088835,54.993995,0.085466,0.004949,0.009585,0.00196,0.04753
0.1,112,0,10,1,0.04942,0.8651,0.04942,0.093924,0.988071,0.008446,0.088848,56.994536,0.085478,0.004942,0.00958,0.00189,0.04753
0.1,116,0,10,1,0.04936,0.86515,0.04936,0.093937,0.988143,0.008448,0.088861,58.994761,0.08549,0.004936,0.009575,0.00183,0.04753
0.1,120,0,10,1,0.0493,0.8652,0.0493,0.093949,0.988211,0.008449,0.088872,60.994854,0.0855,0.00493,0.00957,0.00177,0.04753
0.1,124,0,10,1,0.04925,0.86524,0.04925,0.093961,0.988274,0.008451,0.088883,62.995413,0.08551,0.004925,0.009565,0.00171,0.04754
0.1,128,0,10,1,0.0492,0.86528,0.0492,0.093971,0.988334,0.008452,0.088894,64.995636,0.085519,0.00492,0.009561,0.00166,0.04754
0.1,132,0,10,1,0.04915,0.86532,0.04915,0.093981,0.98839,0.008453,0.088903,66.995536,0.085528,0.004915,0.009557,0.00161,0.04754
0.1,136,0,10,1,0.04911,0.86536,0.04911,0.093991,0.988442,0.008455,0.088912,68.99616,0.085536,0.004911,0.009554,0.00156,0.04754
0.1,140,0,10,1,0.04906,0.86539,0.04906,0.093999,0.988492,0.008456,0.088921,70.996383,0.085544,0.004906,0.00955,0.00152,0.04755
